user_id,book_id,rating
11191,115,4
11191,46,3
11191,37,4
11191,125,3
11191,263,4
11191,50,4
11191,113,3
11191,35,3
11191,59,5
11191,57,5
11191,62,4
11191,131,4
11191,219,5
11191,40,3
11191,28,3
11191,757,5
11191,31,4
11191,407,5
11191,58,4
11191,255,1
11191,102,4
11191,249,2
11191,195,5
11191,26,5
11191,561,4
11191,142,4
11191,60,2
11191,958,5
11191,53,3
11191,95,4
11191,476,5
11191,368,4
11191,417,5
11191,740,5
11191,199,3
11191,122,1
11191,186,4
11191,345,3
11191,9,5
11191,386,5
11191,217,1
11191,457,4
11191,273,4
11191,114,5
11191,1210,5
11191,463,5
11191,554,5
11191,148,4
11191,489,4
11191,496,5
11191,316,5
11191,335,4
11191,681,5
11191,712,5
11191,236,5
11191,901,5
11191,544,5
11191,16,3
11191,158,5
11191,590,4
11191,222,5
11191,174,5
11191,311,5
11191,608,5
11191,501,3
11191,358,5
11191,388,5
11191,616,4
11191,575,5
11191,293,5
11191,840,5
11188,386,4
11188,199,4
11214,4,5
11214,8,4
11214,5,4
11214,50,5
11214,32,4
11214,65,4
11214,35,2
11214,29,5
11214,58,4
11214,42,5
11214,79,3
11214,83,5
11214,71,4
11214,194,3
11214,33,5
11214,22,4
11214,57,4
11214,40,5
11214,100,5
11214,115,4
11214,118,4
11214,111,4
11214,261,5
11214,11,5
11214,72,5
11214,86,4
11214,209,4
11214,222,5
11214,84,4
11214,288,5
11214,15,5
11214,82,5
11214,236,5
11214,398,4
11214,2,5
11214,7,5
11214,19,5
11214,3,3
11214,10,5
11214,38,4
11214,76,5
11214,66,5
11214,137,4
11214,55,5
11214,48,5
11214,126,5
11214,276,5
11214,78,3
11214,136,4
11214,741,3
11214,213,4
10317,16,4
11216,4,3
11216,8,3
11216,50,5
11216,94,2
11216,32,4
11216,14,3
11216,5,4
11216,29,3
11216,28,4
11216,58,5
11216,42,4
11216,79,2
11216,83,5
11216,71,3
11216,103,5
11216,109,5
11216,194,2
11216,57,2
11216,100,5
11216,115,4
11216,118,4
11216,111,3
11216,26,4
11216,11,5
11216,86,3
11216,82,3
11216,62,4
11216,2,3
11216,3,4
11216,10,5
11216,38,3
11216,43,4
11216,76,5
11216,44,5
11216,66,4
11216,272,4
11216,137,5
11216,126,4
11216,136,3
11216,13,2
11216,24,3
11216,7,3
11216,49,3
11216,52,3
11216,22,3
11216,56,2
10523,60,3
10523,16,3
11216,9,3
10523,104,2
10523,179,4
10523,64,3
10523,131,4
10523,36,4
10523,173,3
11216,131,5
10523,49,3
10523,306,4
10523,119,4
10523,304,4
10523,45,4
10523,148,4
11216,85,5
11216,133,3
11216,63,5
11216,102,5
11216,172,4
11216,59,3
11216,125,2
11216,97,5
11216,289,4
11216,219,3
11216,179,3
11216,142,4
11216,93,5
11216,171,5
11216,498,5
11216,150,5
11216,284,3
11216,157,2
11216,129,3
11216,90,5
11216,198,5
11216,1,5
11216,160,5
10523,52,3
10523,21,4
10523,18,4
10523,24,4
11216,230,4
10523,187,4
10523,9,3
11216,321,5
10523,41,4
11216,138,4
11216,204,3
10523,46,4
11216,114,3
11216,205,4
11216,296,3
11216,116,3
10523,168,3
11216,132,3
11216,271,3
11216,311,4
10523,186,5
11216,489,4
11216,233,4
11216,436,4
11216,476,2
10523,273,4
11216,158,2
11216,258,5
10523,31,4
11216,606,4
11216,496,5
11216,186,3
10523,142,5
10523,407,3
10523,150,5
11216,306,5
11216,483,3
11216,251,2
10523,263,4
11216,17,4
10523,620,5
11216,590,3
11216,107,3
11216,326,3
11216,304,5
11216,515,4
10523,177,4
11216,386,5
11216,453,4
10523,198,3
11216,457,5
10523,311,4
11216,51,4
10523,672,4
11216,540,3
10523,328,3
10523,281,3
10523,77,4
11216,546,2
11216,358,4
10523,461,4
11216,651,5
10523,757,4
11216,134,4
11216,463,2
10523,476,4
11216,662,2
11216,997,4
11216,733,3
11216,471,4
11216,621,3
11216,727,3
11216,278,5
10523,577,3
11216,355,5
11216,16,4
10523,629,3
10523,708,3
11216,1336,3
11216,433,3
11216,889,3
11216,1291,3
11216,554,3
11216,933,4
11216,47,4
11216,545,4
11216,712,3
11216,642,5
11216,864,3
11216,1061,3
11216,779,3
10781,895,3
10781,605,3
10800,104,1
1719,16,4
1719,98,3
1719,140,4
10868,461,5
10868,9,4
10868,201,4
10868,575,5
10868,314,3
10868,85,5
10868,102,4
10868,59,4
10868,157,4
10868,251,3
10868,358,4
10868,798,4
10868,282,1
10868,793,5
10868,579,4
10868,998,5
10868,577,3
10868,64,5
10868,73,1
10868,513,5
10868,213,4
10868,168,5
10868,198,1
10868,205,5
10868,176,3
10868,161,3
10868,381,5
10868,326,1
10868,898,4
10868,496,4
10868,243,4
10868,305,4
10868,488,5
10868,704,3
10868,675,3
10868,349,3
10868,242,4
10868,547,3
10868,298,3
10868,851,3
10868,289,3
10868,431,4
10868,500,4
10868,578,3
10868,731,4
10868,424,1
10868,274,4
10868,237,3
10868,556,3
10868,409,4
10868,726,4
10868,311,4
10868,122,4
10868,248,5
10868,553,3
10868,56,5
10868,739,4
10868,847,2
10868,303,3
6634,398,3
6634,32,3
6634,467,4
6634,76,4
6634,67,4
11068,208,5
11068,64,4
11068,328,5
11068,331,5
11068,616,4
11068,908,3
11068,1052,5
11068,791,5
11068,465,4
9747,140,4
11233,173,5
11233,323,5
11233,129,5
11233,198,4
11233,160,3
11233,73,1
11233,230,5
11233,514,4
11233,57,4
11233,64,4
11233,71,5
11233,9,3
11233,181,5
11233,130,2
11233,40,1
11233,512,5
11233,205,3
11233,191,5
11233,301,1
11233,212,4
11233,620,5
11233,233,5
11233,560,5
11233,258,2
11233,186,3
11233,72,5
11233,427,5
11233,387,4
11233,251,2
11233,518,2
11233,148,2
11233,196,5
11233,107,1
11233,326,1
11233,274,5
11233,53,1
11233,959,5
11233,714,5
11233,397,2
11233,453,4
11233,350,5
11233,395,5
11233,417,3
11233,701,5
11233,651,4
11233,614,5
11233,611,2
11233,765,5
11233,899,4
11233,733,5
11233,471,1
11233,209,5
11233,727,4
11233,84,5
11233,243,4
11233,314,1
11233,664,5
11233,872,5
11233,16,5
11233,43,1
11233,377,4
11233,447,1
11233,345,1
11233,731,5
11233,941,2
11233,430,5
11233,300,4
11233,152,1
11233,360,5
11233,499,5
11233,202,2
11233,478,1
11233,303,1
11233,223,1
11233,815,5
11233,929,4
11233,484,5
11233,288,4
11233,503,5
11233,898,4
11233,868,1
11233,556,4
11233,925,4
11233,975,4
11233,238,4
11233,669,5
11233,103,3
10226,414,3
9661,758,3
5379,272,3
5379,55,3
10876,161,5
10876,117,4
10876,312,5
10876,469,5
10876,360,5
10876,432,5
10876,487,5
10876,1003,5
10876,173,5
10876,929,4
10876,191,4
381,612,4
381,806,5
381,725,4
381,953,5
381,191,5
381,9,4
381,145,3
381,170,3
381,7,5
381,611,5
381,19,5
381,161,5
381,3,4
381,2,4
381,24,4
381,70,5
381,192,4
381,48,5
381,219,4
381,637,5
381,49,3
381,122,3
381,45,5
381,63,5
381,238,1
381,85,1
381,315,3
381,131,5
381,130,3
381,194,4
381,457,4
381,104,5
381,126,5
381,371,5
381,205,4
381,113,4
381,481,2
381,62,5
381,247,3
381,301,4
381,23,4
381,54,5
381,264,4
381,597,4
381,173,4
381,818,3
381,476,5
381,682,5
381,608,1
381,179,3
381,461,5
381,898,5
381,401,5
381,189,5
381,879,5
381,531,5
381,176,5
381,641,4
381,332,4
381,37,5
381,395,5
381,167,4
381,325,5
381,314,4
381,362,3
381,271,5
381,29,5
381,815,5
381,180,3
381,350,4
381,705,3
381,213,5
381,430,4
381,79,5
381,129,5
381,243,3
381,59,5
381,154,5
381,360,4
381,582,1
381,158,5
381,297,5
381,232,5
381,102,3
381,799,5
381,480,5
381,967,3
381,77,4
381,349,5
381,602,4
381,911,2
381,39,4
381,598,4
381,135,4
381,593,5
381,110,4
381,289,4
381,165,4
381,168,5
381,283,3
381,89,5
381,859,3
381,1128,5
11233,653,4
11233,849,1
11233,184,5
11233,158,4
11233,93,3
11233,80,1
11233,739,4
11233,28,3
11233,78,3
11233,154,5
11233,237,5
8302,515,5
2157,117,1
9174,1225,3
8518,613,4
8518,35,3
1761,396,4
11257,4,1
11257,8,1
11257,5,1
11257,50,3
11257,14,1
11257,32,1
11257,35,1
11257,101,1
11257,94,1
11257,65,1
11257,29,4
11257,28,2
11257,58,2
11257,42,2
11257,79,5
11257,83,2
11257,71,2
11257,103,2
11257,109,2
11257,194,2
11257,22,4
11257,33,1
11257,57,1
11257,40,1
11257,100,1
11257,115,1
11257,118,1
11257,111,1
11257,261,1
11257,26,1
11257,11,1
11257,72,1
11257,86,1
11257,209,1
11257,222,1
11257,84,1
11257,288,1
11257,266,1
11257,367,1
11257,15,3
11257,82,1
11257,181,1
11257,92,1
11257,236,1
11257,127,1
11257,508,1
11257,398,1
11257,53,5
11257,62,3
11257,19,5
11257,7,3
11257,2,5
11257,10,5
11257,38,2
11257,3,5
11257,43,1
11257,76,1
11257,44,1
11257,66,1
11257,89,4
11257,272,1
11257,137,1
11257,13,1
11257,55,1
11257,48,2
11257,54,1
11257,70,1
11257,126,1
11257,371,1
11257,276,1
11257,400,1
11257,442,1
11257,78,4
11257,136,1
11257,108,4
11257,228,2
11257,310,1
11257,741,1
11257,777,1
11257,156,1
11257,875,5
11257,49,5
11257,52,5
11257,56,5
11257,73,5
11257,732,5
11257,656,5
11257,548,5
11257,187,5
11257,519,5
11257,263,5
11257,25,5
11257,27,5
11257,24,5
11257,21,5
11257,18,5
11257,23,5
11257,36,3
11257,41,5
11257,369,4
11257,37,5
11257,151,5
11257,245,5
11257,214,5
11257,241,1
11257,159,5
11257,1061,1
11257,175,5
11257,332,5
11257,399,5
11257,219,5
11257,500,4
11257,857,4
11257,292,5
3887,52,3
11263,78,4
11263,136,3
11263,228,4
11263,310,4
11263,156,4
11263,25,5
11263,24,5
11263,27,5
11263,21,5
11263,23,5
11263,36,4
11263,47,5
11263,81,4
11263,46,5
11263,60,4
11263,64,4
11263,231,4
11263,16,4
11263,216,4
11263,104,4
11263,1024,4
10944,871,3
11268,4,5
11268,103,5
11268,58,5
11268,222,5
11268,508,2
11268,7,4
11268,19,5
11268,89,5
11268,13,3
11268,55,3
11268,48,3
11268,8,3
11268,5,3
11268,14,4
11268,32,4
11268,65,4
11268,28,3
11268,194,3
11268,100,3
11268,26,3
11268,84,4
11268,288,3
11268,82,4
11268,181,5
11268,236,3
11268,127,3
11268,92,3
11268,2,4
11268,44,4
11268,70,4
11268,23,4
11268,21,4
11268,27,4
11268,11,4
11268,9,2
11268,46,4
11268,71,3
11268,60,3
11268,25,4
11268,18,5
11268,24,4
11268,219,4
11268,104,4
11268,316,4
11268,256,5
11268,872,4
11268,315,3
11268,362,4
11268,493,5
11268,189,5
11268,297,4
11268,815,3
11268,737,4
11268,193,3
11272,442,5
11272,741,3
11272,171,4
11272,160,4
11272,212,5
11272,142,5
11272,321,4
11272,180,4
11272,172,5
11272,230,4
11272,148,3
11272,354,4
11272,417,3
11272,204,3
11272,401,3
11272,457,4
11272,471,4
11272,620,4
11272,451,4
11272,727,3
11272,453,4
11272,669,4
11272,733,3
11272,682,4
11272,560,5
11272,941,4
11272,498,5
11272,883,4
11272,374,3
11272,1061,3
11272,311,4
11272,899,5
11272,982,4
11272,479,3
11272,687,4
11272,366,3
11272,840,4
11268,238,4
11268,289,4
11268,329,4
11268,174,3
11274,4,5
11274,8,5
11274,5,5
11274,50,4
11274,14,5
11274,32,4
11274,65,5
11274,28,4
11274,29,4
11274,58,2
11274,42,3
11274,79,3
11274,83,3
11274,71,3
11274,109,3
11274,194,2
11274,115,3
11268,131,4
11274,26,1
11274,181,4
11274,2,5
11268,37,4
11274,13,5
11274,55,5
11274,48,4
11274,54,5
11274,126,3
11268,129,4
11268,354,1
11268,264,4
11268,161,5
11268,158,4
11268,301,2
11268,85,4
11268,757,4
11268,321,4
11268,959,4
11268,375,4
11268,780,5
11274,297,5
11274,405,5
11268,595,4
11274,872,4
11274,3,1
11274,10,5
11274,189,3
11274,25,4
11274,15,3
11274,37,3
11274,66,3
11274,85,5
11274,21,5
11274,24,4
11274,63,2
11274,18,5
11274,89,4
11274,102,3
11274,172,4
11274,113,5
11274,87,4
11274,23,5
11274,180,5
11274,270,3
11274,27,5
11274,95,4
11274,97,3
11274,160,4
11274,138,3
11274,49,1
11274,173,4
11274,422,5
11274,736,3
11274,130,3
11274,122,1
11274,961,3
11274,786,5
11274,485,4
11274,204,3
11274,321,1
11274,490,5
11274,959,4
11272,16,3
11274,715,4
11274,846,5
11272,104,3
11272,85,5
11272,37,3
11272,63,4
11272,80,4
11272,608,5
11272,177,4
11272,67,1
11272,255,2
11272,287,2
11274,196,4
11274,301,4
11272,408,3
11272,90,3
11272,119,3
11272,271,4
11272,550,3
11272,179,4
11272,268,4
11274,117,3
11272,496,3
11272,325,4
11272,961,5
11272,476,5
11272,485,5
11272,200,5
11272,395,3
11272,757,5
11272,494,4
11272,653,3
11272,1064,3
11272,326,3
11272,211,2
11272,233,3
11272,123,1
11272,662,3
11272,472,4
11272,168,4
11272,322,3
11272,657,4
11272,306,3
11272,489,5
11272,860,3
11272,60,3
11272,243,3
11272,925,3
11272,414,3
11272,461,3
11272,495,2
11272,378,4
11272,407,4
11272,658,5
11274,255,3
11272,919,5
11272,372,3
11272,948,4
11272,895,2
11274,43,4
11274,782,3
11272,688,2
11274,263,5
11274,186,1
11274,59,4
11274,77,4
11274,337,5
11272,916,2
11274,238,2
11274,129,4
11274,515,3
11274,432,4
11274,484,4
11274,154,4
11274,353,4
11272,605,4
11272,336,3
11272,198,3
11272,868,3
11272,664,3
11274,828,5
11274,1265,5
11272,113,5
11272,129,4
11272,130,3
11272,150,3
11272,93,3
11272,545,2
11272,117,3
11272,205,4
11272,289,4
11272,323,3
11272,424,3
11272,426,4
11272,178,3
11272,595,3
11272,576,2
11274,7,1
11274,131,3
11274,177,3
11272,635,4
11272,247,3
11272,315,1
11272,903,2
11272,436,3
11272,826,3
11272,561,3
11274,614,4
11272,546,3
11272,704,3
11272,593,3
11274,213,4
2331,743,3
6397,249,4
5135,31,5
173,46,4
173,47,5
5152,140,4
5152,414,4
11284,4,5
11284,8,3
11284,5,4
11284,50,2
11284,14,3
11284,32,4
11284,65,4
11284,35,3
11284,101,4
11284,94,4
11284,29,3
11284,28,4
11284,58,4
11284,42,5
11284,79,3
11284,83,5
11284,71,3
11284,103,5
11284,109,5
11284,194,3
11284,33,4
11284,22,3
11284,57,5
11284,40,3
11284,100,4
11284,115,5
11284,118,4
11284,111,4
11284,261,4
11284,26,3
11284,11,4
11284,72,3
11284,86,2
11284,209,3
11284,222,3
11284,84,2
11284,288,3
11284,266,3
11284,367,2
11284,15,4
11284,82,4
11284,181,4
11284,92,3
11284,236,3
11284,127,3
11284,398,4
11284,508,4
11284,2,3
11284,7,5
11284,19,5
11284,62,3
11284,53,3
11284,3,2
11284,10,5
11284,38,3
11284,43,5
11284,76,5
11284,44,3
11284,66,4
11284,89,4
11284,272,5
11284,137,4
11284,13,5
11284,55,5
11284,48,4
11284,54,5
11284,70,3
11284,126,5
11284,371,4
11284,276,5
11284,400,3
11284,442,3
11284,78,3
11284,136,4
11284,108,3
11284,228,3
11284,310,3
11284,741,3
11284,777,3
11284,156,3
11284,177,5
11284,485,5
11284,498,5
11284,189,5
11284,95,5
11284,63,5
11284,131,5
11284,60,5
11284,45,4
11284,138,4
11284,205,5
11284,113,4
11284,178,5
11284,180,5
11284,129,5
11284,160,5
11284,173,5
11284,97,5
11284,172,5
11284,298,5
11284,264,5
11284,325,5
11284,130,5
11284,478,5
11284,727,5
11284,204,5
11284,618,5
11284,704,5
11284,476,5
11284,198,5
11284,426,5
11284,284,5
11284,560,5
11284,395,5
11284,829,5
11284,778,5
11284,323,5
11284,736,5
11284,1064,5
11284,820,5
11284,819,5
11285,818,4
11285,911,4
11285,441,4
11285,10,5
11285,76,5
11285,171,5
11285,230,5
11128,50,4
11128,32,5
11128,65,5
11128,101,5
11128,58,5
11128,109,4
11128,22,4
11128,57,5
11128,115,5
11128,72,4
11128,209,4
11128,84,4
11128,266,4
11128,92,4
11128,236,5
11128,398,5
11128,508,5
11128,48,4
11233,305,5
11233,578,2
11233,204,5
10341,283,4
10341,16,3
11263,426,1
11263,195,4
11263,273,4
11263,212,4
11291,867,3
11291,256,5
11263,133,5
11263,186,4
11263,420,2
11263,31,5
11263,455,4
11263,142,5
11263,119,4
11263,37,5
11291,217,5
11263,597,4
11263,270,5
11263,453,3
11291,186,4
11291,268,3
11291,657,4
11291,916,4
11291,238,4
11291,642,5
11291,723,5
11291,8,5
11291,15,5
11291,42,5
11291,66,5
11291,5,5
11291,85,5
11291,33,4
11291,63,5
11291,177,5
11291,28,4
11291,35,4
11291,94,5
11291,58,5
11291,83,5
11291,172,5
11291,125,5
11291,95,5
11291,113,5
11291,142,5
11291,48,4
11291,93,5
11291,171,4
11291,119,4
11291,178,5
11291,325,4
11291,498,4
11291,150,5
11291,180,4
11291,173,4
11291,757,5
11291,10,5
11291,43,5
11068,256,5
11068,40,3
11068,217,3
11068,508,4
11068,236,4
11068,181,5
11068,101,5
11068,688,4
11068,179,5
11068,199,5
11068,574,4
11068,690,3
11068,372,4
11068,538,5
11068,344,4
11068,4,5
11068,8,4
11068,5,5
11068,13,3
11068,11,3
11068,2,5
11068,38,5
11068,14,3
11068,33,5
11068,10,5
11068,25,5
11068,22,3
11068,27,5
11068,18,5
11068,23,5
11068,24,5
11068,21,5
11068,32,4
11068,9,2
11068,57,4
11068,58,5
11068,3,1
11068,43,4
11068,46,4
11068,119,2
11068,122,5
11068,100,5
11068,42,4
11068,67,3
11068,138,4
11068,49,1
11068,131,4
11068,118,4
11068,76,4
11068,111,5
11068,95,5
11068,178,3
11068,195,4
11068,84,4
11068,150,5
11068,171,4
11068,354,3
11068,289,2
11068,31,5
11068,132,4
11068,198,4
11068,457,2
11068,325,5
11068,194,3
11068,80,3
11068,66,4
11068,570,3
11068,476,4
11068,249,2
11068,148,2
11068,116,5
11068,205,2
11068,557,4
11068,407,3
11068,136,5
11068,79,3
11068,201,1
11068,59,4
11068,44,3
11068,401,3
11068,93,5
11068,272,3
11068,326,3
11068,123,5
11068,186,4
11068,78,5
11068,228,5
11068,86,5
11068,730,4
11068,158,4
11068,658,3
11068,560,4
11068,304,5
11068,453,4
11068,174,1
11068,321,5
11068,281,5
11068,85,5
11068,887,5
11068,108,3
11233,44,2
7004,16,4
11268,77,4
11268,116,4
11268,538,5
8454,337,3
8454,70,4
10792,1034,5
9863,100,4
9863,4,2
9863,103,3
9863,10,4
9863,32,2
9863,89,4
9863,28,1
9863,62,3
9863,53,4
9863,126,3
9863,508,3
9863,108,4
9863,7,5
9863,78,4
9863,19,5
9863,236,3
9863,228,3
9863,142,4
9863,131,3
9863,150,4
9863,41,4
9863,282,2
9863,447,4
9863,129,1
1037,966,3
1037,118,4
11305,5,4
11305,50,4
11305,35,3
11305,65,3
11305,14,3
11305,32,2
11305,29,3
11305,58,3
11305,42,4
11305,79,4
11305,83,2
11305,71,4
11305,103,3
11305,109,3
11305,194,3
11305,33,5
11305,118,4
11305,26,2
11305,15,3
11305,92,4
11305,127,4
11305,2,5
11305,7,5
11305,19,5
11305,62,1
11305,3,2
11305,10,4
11305,43,5
11305,76,4
11305,89,4
11305,13,4
11305,55,3
11305,48,3
11305,27,4
11305,21,4
11305,23,5
11305,49,1
11305,52,1
11305,56,1
11305,9,2
11305,36,5
11305,64,3
11305,283,1
11305,755,4
11305,429,3
11305,85,5
11305,102,5
11305,157,3
11305,18,4
11305,251,3
11305,24,4
11305,93,4
11305,25,3
11305,37,5
11305,184,4
11305,335,3
11305,364,3
11305,358,3
11305,798,3
11305,391,5
11305,545,5
11305,454,3
11305,386,4
11305,356,5
11305,602,4
11305,728,3
11305,577,3
11305,444,4
11305,518,4
11305,679,5
11305,639,5
11305,229,5
11305,63,2
11305,125,3
11305,189,5
11305,198,2
11305,95,3
11305,113,3
11305,271,5
11305,114,2
11305,138,3
11305,116,3
11305,650,2
11305,461,4
11305,131,2
11305,597,3
11305,255,2
11305,90,3
11305,317,2
11305,172,3
11305,97,4
11305,171,3
11305,341,3
11305,514,5
11305,362,5
8518,273,4
8518,787,3
11317,111,4
11317,261,3
11317,26,5
11317,11,3
11317,86,3
11317,84,3
11317,15,5
11317,82,2
11317,2,5
11317,3,4
11317,10,5
11317,38,4
11317,76,5
11317,44,4
11317,137,5
11317,48,3
11317,70,5
11317,442,1
11317,78,2
11317,136,3
11317,228,2
11317,310,2
11317,156,4
11317,25,5
11317,18,5
11317,24,5
11317,27,5
11317,21,5
11317,23,5
11317,49,3
11317,52,4
11317,56,4
11317,36,4
11317,46,3
11317,60,4
11317,64,5
11317,133,5
11317,131,4
11317,102,2
11317,59,5
11317,45,4
11317,87,3
11317,289,2
11317,179,2
11317,93,5
11317,171,4
11317,119,3
11317,178,2
11317,150,4
11317,81,3
11317,157,4
11317,1,5
11317,230,3
11317,321,3
11317,138,3
11317,116,4
11317,184,3
11317,213,4
11317,158,2
11317,258,4
11317,407,3
11317,186,2
11317,444,4
11317,251,4
11317,17,5
11317,391,3
11317,148,4
11317,107,3
11317,364,5
11317,304,2
11317,31,4
11317,826,4
11317,249,2
11317,457,3
11317,417,4
11317,335,2
11317,174,3
11317,245,3
11317,639,5
11317,494,4
11317,195,4
11317,471,3
11317,328,4
11317,883,3
11317,545,5
11317,152,3
11317,579,3
11317,594,3
11317,686,3
11317,420,3
11317,1210,4
11317,501,4
11317,707,3
11317,571,3
11317,683,4
11317,622,3
11317,626,5
11317,674,4
11317,625,3
11317,373,3
11317,552,3
11317,383,2
11317,331,4
11317,618,5
11317,901,4
11317,793,3
11317,737,4
11317,169,3
11317,221,4
11317,905,4
11317,1112,3
11317,868,4
11317,231,4
11317,286,3
11317,661,4
11317,316,3
11317,925,3
11317,608,5
11317,120,3
11317,613,4
11317,333,4
11317,1024,5
11317,895,3
8028,249,3
10318,232,2
11326,14,5
11326,32,5
11326,65,5
11326,35,3
11326,94,5
11326,29,5
11326,28,4
11326,58,4
11326,79,4
11326,103,4
11326,194,5
11326,109,4
11326,33,4
11326,26,4
11326,2,4
11326,7,5
11326,19,5
11326,10,4
11326,76,4
11326,13,5
11326,8,4
11326,25,4
11326,18,4
11326,24,4
11326,27,4
11326,21,4
11326,23,4
11326,9,3
11326,161,5
11326,37,5
11326,167,5
11326,322,5
11326,189,5
11326,39,4
11326,332,5
11326,347,5
11326,611,5
11326,110,4
11326,542,5
11326,292,5
11326,602,5
11326,282,5
11326,429,4
10594,42,5
5068,395,2
5068,131,3
5068,80,4
5068,117,4
5068,337,5
5068,255,2
5068,289,4
5068,426,5
5068,233,5
5068,59,5
5068,284,4
5068,102,5
5068,887,4
5068,93,4
5068,375,3
5068,545,5
5068,54,5
5068,191,5
5068,50,5
5068,496,3
5068,304,3
5068,546,2
5068,733,3
5068,114,3
5068,919,4
5068,236,4
5068,184,4
5068,457,5
5068,840,5
5068,138,4
5068,463,3
5068,554,3
5068,453,3
5068,498,4
5068,712,3
5068,864,3
5068,642,3
5068,57,4
5068,743,5
5068,177,4
5068,43,4
5068,417,3
5068,3,1
5068,66,4
5068,83,4
5068,113,5
5068,76,4
5068,219,4
5068,104,3
5068,137,3
5068,150,4
5068,148,4
5068,576,3
5068,529,4
7004,98,5
11341,8,4
11341,5,4
11341,50,5
11341,14,5
11341,32,3
11341,65,5
11341,35,4
11341,101,5
11341,57,4
11341,40,2
11341,115,4
11341,111,1
11341,26,3
11341,11,5
11341,86,3
11341,15,4
11341,2,5
11341,7,5
11341,19,5
11341,3,4
11341,10,5
11341,43,4
11341,76,4
11341,44,1
11341,272,4
11341,13,5
11341,48,5
11341,70,5
11341,136,4
11341,25,5
11341,18,5
11341,24,5
11341,27,5
11341,21,5
11341,23,5
11341,189,5
11341,131,4
11341,37,5
11341,113,4
11341,119,5
11341,255,4
11341,100,5
11341,391,5
11341,130,2
11341,461,5
11341,264,2
11341,287,4
11341,161,5
11341,87,4
11341,301,3
11341,157,4
11341,219,5
11341,284,3
11341,133,4
11341,476,4
11341,483,4
11341,85,2
11341,544,3
11341,198,3
11341,401,2
11341,321,4
11341,350,4
11341,102,4
11341,45,4
11341,9,4
11341,104,5
11341,58,4
11341,122,4
11341,138,4
11341,49,3
11341,63,4
11341,52,3
11341,422,5
11341,56,4
11341,47,4
11341,186,3
11341,1210,4
11341,31,4
11341,174,2
11341,42,4
9176,732,3
362,169,1
362,657,4
11263,98,4
11263,140,4
6331,422,4
3061,194,4
2257,174,4
6634,16,4
6634,317,4
6634,198,4
6634,272,4
3114,97,3
6682,20,3
2572,98,4
2572,258,4
4179,16,2
4179,3,3
2421,208,3
6445,270,4
6634,959,4
8798,291,4
5115,11,4
5115,46,4
5115,38,3
5115,22,4
5115,3,4
5115,49,4
5115,52,3
5115,56,2
5115,73,4
11372,4,5
11372,2,5
11372,3,4
11372,26,5
11372,25,5
11372,27,4
11372,5,4
11372,24,3
11372,18,4
11372,8,4
11372,21,4
11372,23,3
11372,29,4
11372,10,4
11372,13,5
11372,14,5
11372,7,5
11372,32,3
11372,28,4
11372,15,5
11372,58,3
11372,19,5
11372,43,5
11372,36,5
11372,55,5
11372,79,5
11372,48,5
11372,76,4
11372,83,4
11372,66,3
11372,71,4
11372,103,5
11372,62,4
11372,223,4
11372,51,5
11372,42,4
11372,138,3
11372,160,3
11372,125,4
11372,95,5
11372,97,4
11372,154,4
11372,109,5
11372,93,3
11372,116,3
11372,204,3
11372,341,5
11372,229,4
11372,194,3
11372,361,4
11372,531,4
11372,133,4
11372,353,3
11372,37,3
11372,390,4
11372,770,3
11372,59,5
11372,161,5
11372,773,4
11372,129,5
11372,714,4
11372,478,3
11372,855,3
11372,651,4
11372,189,5
11372,284,3
11372,715,3
11372,219,4
11372,778,4
11372,346,5
11372,879,5
11372,518,4
11372,90,5
11372,699,5
11372,547,4
11372,824,5
11372,497,3
11372,198,4
11372,514,5
11372,772,4
11372,158,4
11372,512,5
11372,444,3
11372,545,4
11372,403,4
11372,157,5
11372,251,5
11372,184,5
11372,278,3
11372,601,3
11372,33,5
11372,846,5
11372,388,3
11372,296,5
11372,964,5
11372,400,5
11372,84,3
11372,585,5
11372,186,3
11372,918,4
11372,1137,3
11372,1172,4
11372,1397,4
4061,98,4
4061,140,4
7805,323,5
7805,457,3
7805,151,3
7805,52,2
7805,49,1
7805,3,2
7805,219,5
7805,80,5
7805,229,5
7805,11,3
7805,63,5
7805,125,5
7805,189,5
7805,198,5
7805,109,5
7805,95,4
7805,177,5
7805,129,5
7805,79,4
7805,114,3
7805,133,4
7805,116,3
7805,172,4
7805,650,4
7805,461,4
7805,597,4
7805,213,4
7805,168,2
7805,204,3
7805,317,4
7805,194,3
7805,93,4
7805,736,3
7805,485,3
7805,33,3
7805,111,3
7805,186,3
7805,117,5
7805,62,2
7805,41,3
7805,245,3
7805,982,4
11382,44,2
11382,272,3
11382,13,4
11382,48,2
11382,78,2
11382,136,2
11382,108,4
11382,228,3
11382,741,4
11382,18,5
11382,24,5
11382,21,2
11382,27,5
11382,23,4
11382,49,2
11382,52,4
11382,56,4
11382,9,2
11382,46,5
11382,60,3
11382,869,3
11382,396,3
11382,102,4
11382,844,3
11382,296,4
11382,728,5
11382,863,4
11382,661,3
11382,454,3
11384,27,4
11384,24,4
11384,18,4
11384,8,5
11384,4,3
11384,2,4
11384,3,2
11384,25,5
11384,21,4
11384,23,4
11384,29,3
11384,10,5
11384,13,5
11384,32,3
11384,28,4
11384,58,2
11384,49,2
11384,52,3
11384,56,1
11384,43,4
11384,65,4
11384,55,4
11384,79,2
11384,48,3
